port,service_name,banner_text,os_fingerprint,vuln_score
8443,Unknown,Apache/2.4.41,macOS 12,4.62
3389,RDP,Microsoft Terminal Services,Linux 4.x/5.x,6.2
80,LiteSpeed,nginx/1.18.0,Linux 3.x,4.54
143,Unknown,Dovecot IMAP,macOS 12,1.17
5900,VNC,RealVNC,FreeBSD 13,9.8
27017,MongoDB,ismaster,Linux 3.x,7.8
3389,RDP,,Cisco IOS,6.52
443,LiteSpeed,LiteSpeed,Cisco IOS,5.82
3389,RDP,Microsoft Terminal Services,Linux 3.x,10.0
53,Unknown,,Unknown,2.19
110,Unknown,Dovecot ready,Unknown,2.11
8080,Tomcat,Jetty,Windows 10,7.4
443,Apache,,Linux 4.x/5.x,2.88
5432,PostgreSQL,PostgreSQL 14.2,Windows Server 2019,4.85
6379,Redis,Redis server v=7.0.4,Windows Server 2019,10.0
25,Exim,Sendmail 8.15,Linux 4.x/5.x,7.02
5900,VNC,RealVNC,Windows Server 2019,10.0
69,Unknown,,macOS 12,4.99
445,SMB,Samba,Cisco IOS,8.92
3389,RDP,Microsoft Terminal Services,Windows Server 2019,9.45
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,5.92
512,Unknown,,macOS 12,3.28
27017,MongoDB,MongoDB 6.0,Linux 3.x,8.21
5900,VNC,RealVNC,FreeBSD 13,6.7
3389,RDP,Microsoft Terminal Services,Cisco IOS,8.32
22,OpenSSH,OpenSSH_8.2p1,Linux 4.x/5.x,6.4
25,Postfix,Exim 4.95,Cisco IOS,4.28
139,SMB,,FreeBSD 13,8.5
25,Postfix,Sendmail 8.15,Linux 3.x,5.88
53,Unknown,,Cisco IOS,3.97
111,Unknown,,FreeBSD 13,2.04
443,nginx,LiteSpeed,macOS 12,8.66
110,Unknown,Dovecot ready,Cisco IOS,7.23
443,Apache,Apache/2.4.41,Unknown,8.53
23,Telnet,,Linux 3.x,8.9
111,Unknown,,Windows Server 2019,3.81
27017,MongoDB,MongoDB 6.0,Windows 10,8.56
22,Dropbear,Dropbear SSH,FreeBSD 13,1.62
4444,Unknown,,Cisco IOS,5.38
4444,Unknown,,Linux 3.x,3.42
8888,Unknown,,macOS 12,5.25
5900,VNC,RFB 003.008,FreeBSD 13,7.04
8080,Tomcat,nginx/1.18.0,Linux 3.x,7.97
1433,Unknown,,FreeBSD 13,4.06
5900,VNC,RealVNC,Windows Server 2019,7.78
8888,Unknown,,Cisco IOS,3.98
21,ProFTPD,vsftpd 3.0.3,Windows Server 2019,8.34
69,Unknown,,Linux 3.x,0.63
514,Unknown,,Unknown,0.0
8888,Unknown,,Cisco IOS,1.77
513,Unknown,,Linux 4.x/5.x,4.58
139,SMB,,Windows 10,7.96
110,Unknown,Dovecot ready,Windows 10,5.12
8080,Tomcat,Tomcat/9.0,FreeBSD 13,9.78
443,LiteSpeed,LiteSpeed,Windows Server 2019,5.21
22,Dropbear,SSH-2.0-OpenSSH_9.0,FreeBSD 13,3.75
2049,Unknown,,Linux 4.x/5.x,5.05
23,Telnet,,Linux 3.x,10.0
139,SMB,,Windows 10,8.77
512,Unknown,,Windows 10,3.17
69,Unknown,,FreeBSD 13,1.37
80,LiteSpeed,,Linux 3.x,4.93
53,Unknown,,Windows Server 2019,0.0
23,Telnet,,Windows 10,9.35
5900,VNC,RealVNC,Cisco IOS,6.22
139,SMB,Samba,macOS 12,8.91
80,IIS,Apache/2.4.41,Windows Server 2019,4.41
53,Unknown,,Unknown,0.0
1433,Unknown,Microsoft SQL Server 2019,Windows Server 2019,1.69
25,Postfix,Exim 4.95,FreeBSD 13,3.93
80,Apache,Microsoft-IIS/10.0,Linux 3.x,8.63
27017,MongoDB,ismaster,FreeBSD 13,6.35
21,vsftpd,vsftpd 3.0.3,Unknown,3.73
512,Unknown,,Cisco IOS,0.62
5900,VNC,RealVNC,Unknown,9.21
53,Unknown,,macOS 12,2.55
873,Unknown,,Windows 10,3.54
1433,Unknown,Microsoft SQL Server 2019,Linux 4.x/5.x,0.0
6379,Redis,Redis server v=7.0.4,Linux 4.x/5.x,5.37
53,Unknown,,Cisco IOS,1.2
1521,Unknown,Oracle TNS Listener,Windows Server 2019,6.25
443,nginx,,Cisco IOS,3.54
2049,Unknown,,Cisco IOS,1.75
5900,VNC,RealVNC,Windows 10,7.52
1521,Unknown,Oracle TNS Listener,Windows Server 2019,1.75
69,Unknown,,macOS 12,3.96
873,Unknown,,Cisco IOS,1.34
21,ProFTPD,FileZilla FTP,Windows Server 2019,7.18
53,Unknown,,Cisco IOS,8.44
2049,Unknown,,FreeBSD 13,1.13
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,4.95
4444,Unknown,,Linux 3.x,1.12
512,Unknown,,Cisco IOS,0.0
1433,Unknown,,Linux 3.x,2.82
21,vsftpd,Pure-FTPd,Linux 3.x,2.99
1521,Unknown,Oracle TNS Listener,Cisco IOS,2.21
69,Unknown,,FreeBSD 13,1.41
8443,Unknown,,Windows 10,5.5
25,Exim,Postfix ESMTP,Linux 4.x/5.x,5.69
512,Unknown,,Cisco IOS,4.35
6379,Redis,Redis server v=7.0.4,FreeBSD 13,8.43
21,vsftpd,ProFTPD 1.3.5,Windows 10,4.66
69,Unknown,,Linux 4.x/5.x,1.48
21,vsftpd,Pure-FTPd,Windows 10,5.26
27017,MongoDB,ismaster,FreeBSD 13,7.91
111,Unknown,,Linux 3.x,3.79
2049,Unknown,,macOS 12,2.46
6379,Redis,+OK,Windows 10,6.28
3389,RDP,,FreeBSD 13,9.82
111,Unknown,,Linux 3.x,2.99
512,Unknown,,Linux 4.x/5.x,1.77
514,Unknown,,Linux 4.x/5.x,1.0
143,Unknown,* OK [CAPABILITY IMAP4rev1],Linux 3.x,4.84
3306,MariaDB,MySQL 5.7.38,Cisco IOS,8.08
3389,RDP,Microsoft Terminal Services,macOS 12,9.36
8080,nginx,Apache/2.4.41,Linux 3.x,6.66
4444,Unknown,,macOS 12,5.34
2049,Unknown,,Windows 10,2.28
6379,Redis,Redis server v=7.0.4,macOS 12,10.0
445,SMB,Samba,FreeBSD 13,7.94
514,Unknown,,FreeBSD 13,2.51
25,Postfix,Exim 4.95,Linux 4.x/5.x,3.57
25,Exim,Exim 4.95,macOS 12,8.1
139,SMB,Samba,Cisco IOS,10.0
2049,Unknown,,Unknown,2.52
8888,Unknown,,macOS 12,3.84
23,Telnet,,Windows 10,8.05
514,Unknown,,macOS 12,3.86
513,Unknown,,Cisco IOS,5.0
512,Unknown,,Windows 10,3.25
8080,Tomcat,Tomcat/9.0,Windows 10,4.87
512,Unknown,,Unknown,0.6
69,Unknown,,Windows 10,1.89
1521,Unknown,Oracle TNS Listener,Linux 4.x/5.x,0.58
3306,MySQL,MySQL 5.7.38,Windows 10,8.34
514,Unknown,,Linux 4.x/5.x,3.94
513,Unknown,,FreeBSD 13,5.89
53,Unknown,,Linux 3.x,2.42
8443,Unknown,Apache/2.4.41,Cisco IOS,1.47
1521,Unknown,Oracle TNS Listener,Linux 4.x/5.x,1.59
80,LiteSpeed,Microsoft-IIS/10.0,Unknown,3.81
27017,MongoDB,ismaster,Linux 3.x,6.61
23,Telnet,,Cisco IOS,10.0
3306,MySQL,MySQL 8.0.28,FreeBSD 13,7.14
143,Unknown,* OK [CAPABILITY IMAP4rev1],Linux 4.x/5.x,3.54
8080,Tomcat,nginx/1.18.0,Linux 3.x,3.68
110,Unknown,+OK POP3 ready,Cisco IOS,3.59
22,Dropbear,OpenSSH_8.2p1,macOS 12,3.53
80,Apache,LiteSpeed,macOS 12,9.31
514,Unknown,,Windows 10,4.79
143,Unknown,Dovecot IMAP,Cisco IOS,3.28
80,IIS,Apache/2.4.41,Unknown,1.8
514,Unknown,,Windows Server 2019,2.73
143,Unknown,Dovecot IMAP,Linux 3.x,1.69
143,Unknown,Dovecot IMAP,Unknown,3.81
5432,PostgreSQL,PostgreSQL 14.2,Windows Server 2019,2.63
1433,Unknown,,macOS 12,3.52
22,Dropbear,SSH-2.0-OpenSSH_9.0,Linux 4.x/5.x,0.67
110,Unknown,+OK POP3 ready,Windows Server 2019,0.23
5900,VNC,RealVNC,Linux 3.x,6.18
5900,VNC,RealVNC,Windows Server 2019,6.68
8888,Unknown,,Windows Server 2019,3.78
143,Unknown,* OK [CAPABILITY IMAP4rev1],macOS 12,0.0
513,Unknown,,FreeBSD 13,1.72
513,Unknown,,Windows 10,1.77
443,nginx,nginx/1.18.0,FreeBSD 13,6.74
111,Unknown,,Windows Server 2019,2.62
110,Unknown,+OK POP3 ready,Windows 10,1.07
512,Unknown,,macOS 12,0.84
21,vsftpd,vsftpd 3.0.3,Unknown,4.17
53,Unknown,,Windows 10,0.0
514,Unknown,,macOS 12,6.25
443,Apache,Apache/2.4.41,Unknown,6.49
1433,Unknown,Microsoft SQL Server 2019,Linux 4.x/5.x,1.17
80,Apache,LiteSpeed,Windows 10,4.39
8443,Unknown,nginx/1.18.0,Unknown,0.59
27017,MongoDB,MongoDB 6.0,Cisco IOS,8.17
139,SMB,Samba,Windows Server 2019,7.35
513,Unknown,,macOS 12,2.64
143,Unknown,* OK [CAPABILITY IMAP4rev1],macOS 12,4.15
111,Unknown,,FreeBSD 13,1.83
3389,RDP,Microsoft Terminal Services,FreeBSD 13,6.98
1433,Unknown,,FreeBSD 13,4.68
873,Unknown,,Cisco IOS,0.74
2049,Unknown,,Linux 3.x,2.44
139,SMB,Samba,Linux 3.x,9.12
873,Unknown,,FreeBSD 13,1.79
53,Unknown,,Linux 3.x,0.6
27017,MongoDB,ismaster,macOS 12,6.49
25,Postfix,Postfix ESMTP,Linux 4.x/5.x,4.91
6379,Redis,Redis server v=7.0.4,macOS 12,6.91
22,Dropbear,Dropbear SSH,Linux 4.x/5.x,4.68
139,SMB,Samba,macOS 12,8.74
514,Unknown,,Linux 3.x,1.79
4444,Unknown,,macOS 12,1.55
512,Unknown,,Cisco IOS,3.46
80,Apache,nginx/1.18.0,Unknown,8.75
8443,Unknown,,Windows Server 2019,3.24
80,IIS,,Windows 10,4.07
443,LiteSpeed,nginx/1.18.0,Unknown,6.14
27017,MongoDB,MongoDB 6.0,Cisco IOS,5.91
8443,Unknown,Apache/2.4.41,Windows 10,6.46
8443,Unknown,Apache/2.4.41,Windows 10,2.68
69,Unknown,,Cisco IOS,1.24
21,vsftpd,ProFTPD 1.3.5,FreeBSD 13,5.84
513,Unknown,,Windows 10,2.38
2049,Unknown,,Linux 3.x,3.89
513,Unknown,,Linux 4.x/5.x,3.18
2049,Unknown,,Windows 10,0.24
23,Telnet,,Windows Server 2019,9.46
8443,Unknown,nginx/1.18.0,Unknown,4.0
111,Unknown,,Windows 10,3.23
23,Telnet,,macOS 12,10.0
8443,Unknown,nginx/1.18.0,Unknown,3.62
5900,VNC,RFB 003.008,Linux 4.x/5.x,7.14
4444,Unknown,,FreeBSD 13,3.42
8443,Unknown,,FreeBSD 13,2.02
512,Unknown,,Unknown,3.72
53,Unknown,,FreeBSD 13,3.72
27017,MongoDB,MongoDB 6.0,Cisco IOS,5.27
111,Unknown,,Linux 4.x/5.x,4.55
6379,Redis,+OK,Windows 10,10.0
445,SMB,Windows SMB,Linux 4.x/5.x,9.55
21,ProFTPD,Pure-FTPd,FreeBSD 13,6.06
110,Unknown,+OK POP3 ready,Linux 4.x/5.x,2.15
6379,Redis,Redis server v=7.0.4,Windows Server 2019,6.08
445,SMB,Samba,FreeBSD 13,8.71
143,Unknown,Dovecot IMAP,Windows 10,4.37
139,SMB,Samba,Linux 4.x/5.x,8.28
143,Unknown,Dovecot IMAP,macOS 12,6.77
1433,Unknown,Microsoft SQL Server 2019,Cisco IOS,0.0
4444,Unknown,,Windows 10,2.5
6379,Redis,Redis server v=7.0.4,Unknown,8.57
21,vsftpd,FileZilla FTP,macOS 12,3.17
3306,MySQL,MySQL 8.0.28,FreeBSD 13,3.54
3306,MySQL,MySQL 5.7.38,Linux 4.x/5.x,6.86
5900,VNC,RFB 003.008,Windows 10,10.0
22,OpenSSH,SSH-2.0-OpenSSH_9.0,Cisco IOS,9.09
513,Unknown,,Linux 3.x,2.31
6379,Redis,Redis server v=7.0.4,Linux 4.x/5.x,10.0
1521,Unknown,Oracle TNS Listener,Linux 3.x,2.86
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,5.1
8080,Tomcat,Apache/2.4.41,macOS 12,6.58
69,Unknown,,Windows 10,0.73
53,Unknown,,Windows 10,6.2
3389,RDP,,Unknown,10.0
443,LiteSpeed,Apache/2.4.41,Windows 10,3.87
6379,Redis,Redis server v=7.0.4,macOS 12,9.4
3306,MySQL,MariaDB 10.6,Unknown,5.24
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,6.62
445,SMB,Windows SMB,Unknown,7.51
111,Unknown,,macOS 12,2.64
25,Exim,Postfix ESMTP,Cisco IOS,5.83
3389,RDP,Microsoft Terminal Services,macOS 12,6.12
69,Unknown,,Cisco IOS,2.77
27017,MongoDB,MongoDB 6.0,FreeBSD 13,6.69
4444,Unknown,,Windows Server 2019,0.98
111,Unknown,,Windows Server 2019,4.67
25,Postfix,Sendmail 8.15,Windows 10,6.06
8080,Apache,Apache/2.4.41,Linux 4.x/5.x,7.53
111,Unknown,,Windows 10,0.0
5900,VNC,RFB 003.008,Windows 10,8.01
445,SMB,,FreeBSD 13,9.33
8443,Unknown,,Linux 4.x/5.x,1.32
69,Unknown,,Windows Server 2019,3.69
1521,Unknown,Oracle TNS Listener,macOS 12,1.99
1433,Unknown,,Linux 4.x/5.x,1.36
512,Unknown,,Linux 3.x,0.63
3389,RDP,,macOS 12,9.75
1521,Unknown,Oracle TNS Listener,Windows 10,5.59
27017,MongoDB,ismaster,FreeBSD 13,7.25
110,Unknown,Dovecot ready,FreeBSD 13,4.97
1433,Unknown,,Linux 3.x,6.05
8080,nginx,Tomcat/9.0,Unknown,5.74
53,Unknown,,FreeBSD 13,2.85
8443,Unknown,Apache/2.4.41,Windows Server 2019,3.94
1433,Unknown,,Cisco IOS,1.32
1433,Unknown,,Linux 3.x,4.09
110,Unknown,+OK Dovecot,Cisco IOS,3.3
23,Telnet,,Unknown,8.85
873,Unknown,,Unknown,0.41
69,Unknown,,Linux 4.x/5.x,1.03
4444,Unknown,,macOS 12,4.03
445,SMB,,macOS 12,8.66
69,Unknown,,Linux 3.x,2.95
5900,VNC,RFB 003.008,Windows Server 2019,9.55
4444,Unknown,,Windows 10,3.89
23,Telnet,,Unknown,9.18
873,Unknown,,Windows 10,1.03
25,Postfix,Microsoft ESMTP,Windows 10,4.87
110,Unknown,+OK POP3 ready,FreeBSD 13,1.06
5900,VNC,RealVNC,Windows 10,9.38
445,SMB,,Linux 3.x,9.25
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,4.16
22,Dropbear,Dropbear SSH,Cisco IOS,2.57
5900,VNC,RFB 003.008,Windows Server 2019,8.43
27017,MongoDB,MongoDB 6.0,Unknown,9.53
27017,MongoDB,ismaster,macOS 12,7.25
139,SMB,,Linux 3.x,9.93
6379,Redis,Redis server v=7.0.4,Linux 4.x/5.x,7.39
8443,Unknown,Apache/2.4.41,Windows 10,2.88
139,SMB,Samba,Linux 3.x,10.0
3306,MariaDB,MySQL 8.0.28,macOS 12,5.44
4444,Unknown,,Windows 10,4.08
4444,Unknown,,Windows 10,2.22
513,Unknown,,Unknown,3.56
3389,RDP,,Linux 3.x,9.54
6379,Redis,Redis server v=7.0.4,macOS 12,6.65
1433,Unknown,,Linux 3.x,1.59
110,Unknown,+OK Dovecot,Windows 10,4.14
23,Telnet,,Linux 4.x/5.x,9.58
513,Unknown,,Linux 4.x/5.x,5.34
512,Unknown,,Cisco IOS,3.54
512,Unknown,,Windows Server 2019,6.72
3389,RDP,,Windows 10,9.55
5432,PostgreSQL,PostgreSQL 14.2,Unknown,6.25
110,Unknown,Dovecot ready,Linux 4.x/5.x,6.38
143,Unknown,Dovecot IMAP,Unknown,1.72
513,Unknown,,Unknown,5.96
143,Unknown,* OK [CAPABILITY IMAP4rev1],FreeBSD 13,4.88
23,Telnet,,Linux 4.x/5.x,9.94
23,Telnet,,Windows Server 2019,10.0
5432,PostgreSQL,PostgreSQL 14.2,Windows 10,3.63
110,Unknown,+OK POP3 ready,Windows Server 2019,3.66
6379,Redis,+OK,macOS 12,7.37
873,Unknown,,FreeBSD 13,7.62
4444,Unknown,,Linux 4.x/5.x,1.49
22,Dropbear,OpenSSH_7.4p1,Cisco IOS,2.08
512,Unknown,,Cisco IOS,1.36
22,Dropbear,SSH-2.0-OpenSSH_9.0,FreeBSD 13,3.92
514,Unknown,,Windows Server 2019,2.88
8080,Apache,Jetty,Linux 3.x,8.28
873,Unknown,,macOS 12,3.06
4444,Unknown,,Windows Server 2019,2.01
8080,Apache,Tomcat/9.0,Windows 10,7.47
21,ProFTPD,Pure-FTPd,Linux 3.x,9.9
873,Unknown,,Unknown,3.41
23,Telnet,,Cisco IOS,9.93
110,Unknown,+OK POP3 ready,Linux 4.x/5.x,3.17
2049,Unknown,,Unknown,2.48
1521,Unknown,Oracle TNS Listener,macOS 12,4.4
513,Unknown,,Windows 10,3.46
512,Unknown,,Windows 10,5.01
69,Unknown,,Unknown,6.08
1433,Unknown,,FreeBSD 13,2.77
3306,MariaDB,MariaDB 10.6,FreeBSD 13,6.97
21,ProFTPD,FileZilla FTP,macOS 12,9.78
8443,Unknown,,Cisco IOS,3.82
22,OpenSSH,SSH-2.0-OpenSSH_9.0,Unknown,6.02
143,Unknown,Dovecot IMAP,Windows 10,3.29
8888,Unknown,,macOS 12,3.51
512,Unknown,,FreeBSD 13,4.04
3306,MySQL,MySQL 5.7.38,Windows 10,4.41
443,nginx,LiteSpeed,Windows Server 2019,2.44
2049,Unknown,,Cisco IOS,2.82
513,Unknown,,Linux 4.x/5.x,2.66
22,OpenSSH,OpenSSH_7.4p1,FreeBSD 13,8.24
8443,Unknown,Apache/2.4.41,Linux 4.x/5.x,3.59
110,Unknown,Dovecot ready,Linux 3.x,4.12
27017,MongoDB,MongoDB 6.0,Windows 10,6.76
22,Dropbear,OpenSSH_7.4p1,Cisco IOS,3.11
110,Unknown,+OK Dovecot,Windows Server 2019,1.33
111,Unknown,,Windows 10,0.48
110,Unknown,Dovecot ready,Linux 4.x/5.x,4.45
27017,MongoDB,MongoDB 6.0,Cisco IOS,8.05
53,Unknown,,Linux 3.x,5.95
3306,MySQL,MySQL 5.7.38,Windows 10,6.49
69,Unknown,,Linux 4.x/5.x,3.49
1521,Unknown,Oracle TNS Listener,Cisco IOS,0.0
25,Postfix,Microsoft ESMTP,Linux 4.x/5.x,6.79
25,Exim,Postfix ESMTP,Cisco IOS,8.06
25,Postfix,Sendmail 8.15,Windows 10,2.0
512,Unknown,,Unknown,3.45
443,nginx,Apache/2.4.41,FreeBSD 13,4.04
80,nginx,LiteSpeed,Unknown,3.98
4444,Unknown,,Cisco IOS,3.53
23,Telnet,,FreeBSD 13,9.21
53,Unknown,,Cisco IOS,5.05
512,Unknown,,Unknown,2.77
21,vsftpd,FileZilla FTP,Linux 3.x,5.6
8080,Tomcat,Apache/2.4.41,Linux 4.x/5.x,8.13
2049,Unknown,,Windows Server 2019,3.5
6379,Redis,Redis server v=7.0.4,macOS 12,8.32
5900,VNC,RFB 003.008,Windows Server 2019,7.71
53,Unknown,,Linux 4.x/5.x,5.99
53,Unknown,,FreeBSD 13,4.69
22,Dropbear,Dropbear SSH,FreeBSD 13,2.96
2049,Unknown,,macOS 12,0.78
25,Postfix,Exim 4.95,Windows 10,3.55
111,Unknown,,Windows Server 2019,3.86
6379,Redis,+OK,macOS 12,6.34
873,Unknown,,Unknown,1.69
8080,Apache,Apache/2.4.41,Windows 10,3.81
3306,MariaDB,MySQL 5.7.38,macOS 12,7.4
25,Exim,Sendmail 8.15,Unknown,8.99
1521,Unknown,Oracle TNS Listener,Windows 10,4.76
5900,VNC,RealVNC,Linux 3.x,6.79
443,LiteSpeed,Apache/2.4.41,Windows 10,1.86
1521,Unknown,Oracle TNS Listener,Linux 3.x,1.33
21,vsftpd,ProFTPD 1.3.5,Unknown,2.98
110,Unknown,Dovecot ready,Cisco IOS,0.28
80,Apache,nginx/1.18.0,Windows Server 2019,8.77
2049,Unknown,,Cisco IOS,2.51
143,Unknown,Dovecot IMAP,Unknown,3.58
111,Unknown,,macOS 12,5.21
445,SMB,Windows SMB,Linux 4.x/5.x,7.98
143,Unknown,* OK [CAPABILITY IMAP4rev1],Unknown,4.23
8080,Apache,Tomcat/9.0,Unknown,3.59
443,Apache,Apache/2.4.41,macOS 12,7.0
143,Unknown,Dovecot IMAP,Cisco IOS,5.14
512,Unknown,,Linux 3.x,0.72
4444,Unknown,,macOS 12,4.66
8080,Apache,nginx/1.18.0,Linux 4.x/5.x,6.95
80,nginx,nginx/1.18.0,Cisco IOS,4.68
27017,MongoDB,MongoDB 6.0,Windows 10,5.34
8443,Unknown,Apache/2.4.41,macOS 12,3.48
22,Dropbear,OpenSSH_8.2p1,Linux 4.x/5.x,4.74
139,SMB,Samba,macOS 12,8.68
8888,Unknown,,Windows Server 2019,1.04
3306,MySQL,MySQL 5.7.38,macOS 12,6.87
513,Unknown,,Windows 10,5.37
21,vsftpd,ProFTPD 1.3.5,Windows 10,6.43
8080,nginx,Apache/2.4.41,FreeBSD 13,8.36
6379,Redis,Redis server v=7.0.4,Cisco IOS,7.02
6379,Redis,+OK,FreeBSD 13,5.88
21,ProFTPD,vsftpd 3.0.3,Windows 10,8.99
4444,Unknown,,Linux 3.x,2.19
512,Unknown,,Unknown,4.98
139,SMB,,Windows Server 2019,7.96
6379,Redis,Redis server v=7.0.4,Windows Server 2019,6.55
443,nginx,,Linux 4.x/5.x,5.62
21,vsftpd,ProFTPD 1.3.5,macOS 12,5.26
2049,Unknown,,FreeBSD 13,4.35
443,Apache,,Linux 3.x,6.3
513,Unknown,,Unknown,0.0
27017,MongoDB,MongoDB 6.0,Linux 4.x/5.x,10.0
4444,Unknown,,Windows 10,3.07
80,Apache,Apache/2.4.41,Windows Server 2019,10.0
25,Exim,Exim 4.95,Cisco IOS,7.81
69,Unknown,,Linux 3.x,0.89
69,Unknown,,FreeBSD 13,2.37
873,Unknown,,Linux 4.x/5.x,5.2
1433,Unknown,,Cisco IOS,4.24
514,Unknown,,macOS 12,3.62
69,Unknown,,Linux 4.x/5.x,2.88
513,Unknown,,Windows 10,3.26
443,nginx,Apache/2.4.41,macOS 12,5.23
5900,VNC,RFB 003.008,Linux 4.x/5.x,9.3
21,ProFTPD,ProFTPD 1.3.5,macOS 12,9.6
27017,MongoDB,MongoDB 6.0,Cisco IOS,5.8
22,Dropbear,Dropbear SSH,Linux 3.x,1.78
69,Unknown,,Windows 10,0.55
80,LiteSpeed,Apache/2.4.41,Unknown,3.97
22,Dropbear,SSH-2.0-OpenSSH_9.0,Cisco IOS,4.33
513,Unknown,,Linux 4.x/5.x,2.89
110,Unknown,Dovecot ready,Linux 4.x/5.x,4.26
23,Telnet,,Unknown,9.49
53,Unknown,,Windows Server 2019,6.19
8888,Unknown,,Linux 4.x/5.x,4.02
111,Unknown,,FreeBSD 13,3.04
22,OpenSSH,SSH-2.0-OpenSSH_9.0,macOS 12,1.98
110,Unknown,+OK POP3 ready,Linux 3.x,3.7
514,Unknown,,Cisco IOS,4.0
4444,Unknown,,macOS 12,1.57
443,Apache,,Linux 3.x,4.19
53,Unknown,,Unknown,5.19
80,nginx,LiteSpeed,Linux 3.x,3.76
5900,VNC,RealVNC,macOS 12,7.75
443,nginx,nginx/1.18.0,Linux 4.x/5.x,5.55
5900,VNC,RealVNC,Linux 4.x/5.x,8.17
111,Unknown,,Unknown,1.08
8888,Unknown,,Cisco IOS,2.76
111,Unknown,,Linux 4.x/5.x,1.07
6379,Redis,Redis server v=7.0.4,macOS 12,8.11
53,Unknown,,Cisco IOS,4.01
8080,nginx,Jetty,Cisco IOS,7.11
53,Unknown,,Windows Server 2019,5.99
111,Unknown,,Cisco IOS,2.47
22,Dropbear,OpenSSH_7.4p1,macOS 12,3.58
1521,Unknown,Oracle TNS Listener,Windows Server 2019,5.55
3389,RDP,,Unknown,9.36
1433,Unknown,,Unknown,5.47
873,Unknown,,macOS 12,6.91
21,vsftpd,vsftpd 3.0.3,Windows 10,3.73
443,Apache,LiteSpeed,macOS 12,8.12
513,Unknown,,Linux 4.x/5.x,1.8
139,SMB,Samba,macOS 12,10.0
514,Unknown,,Windows 10,0.62
3389,RDP,Microsoft Terminal Services,Windows Server 2019,9.88
25,Postfix,Sendmail 8.15,FreeBSD 13,3.84
1433,Unknown,,Linux 4.x/5.x,4.11
8080,Apache,Jetty,Windows 10,9.04
8443,Unknown,nginx/1.18.0,Linux 3.x,1.71
143,Unknown,* OK [CAPABILITY IMAP4rev1],Windows Server 2019,0.06
443,nginx,nginx/1.18.0,Linux 3.x,5.03
8080,Tomcat,Apache/2.4.41,macOS 12,6.23
3389,RDP,,macOS 12,6.57
1521,Unknown,Oracle TNS Listener,FreeBSD 13,0.0
111,Unknown,,macOS 12,5.43
8443,Unknown,nginx/1.18.0,Unknown,5.98
69,Unknown,,Linux 4.x/5.x,1.8
22,Dropbear,Dropbear SSH,Windows Server 2019,3.56
4444,Unknown,,Windows 10,4.62
5900,VNC,RealVNC,Unknown,8.74
21,ProFTPD,ProFTPD 1.3.5,Windows 10,10.0
5432,PostgreSQL,PostgreSQL 14.2,Unknown,4.75
443,Apache,,FreeBSD 13,4.45
111,Unknown,,Unknown,4.58
27017,MongoDB,ismaster,FreeBSD 13,6.24
3389,RDP,,Windows 10,8.4
512,Unknown,,macOS 12,5.23
1521,Unknown,Oracle TNS Listener,Unknown,1.19
25,Postfix,Microsoft ESMTP,FreeBSD 13,4.41
69,Unknown,,Windows 10,0.55
143,Unknown,Dovecot IMAP,FreeBSD 13,1.02
8443,Unknown,nginx/1.18.0,macOS 12,1.91
513,Unknown,,macOS 12,6.26
8080,Tomcat,Apache/2.4.41,Unknown,7.07
445,SMB,Samba,Cisco IOS,10.0
69,Unknown,,Linux 3.x,4.91
139,SMB,Samba,FreeBSD 13,9.98
443,LiteSpeed,LiteSpeed,Unknown,2.86
445,SMB,Windows SMB,Windows Server 2019,8.85
873,Unknown,,Linux 4.x/5.x,0.71
4444,Unknown,,Linux 3.x,2.38
69,Unknown,,Windows Server 2019,2.09
25,Exim,Postfix ESMTP,Windows Server 2019,7.94
1521,Unknown,Oracle TNS Listener,Windows 10,4.65
5432,PostgreSQL,PostgreSQL 14.2,Cisco IOS,3.69
3306,MariaDB,MySQL 8.0.28,Linux 3.x,7.27
3389,RDP,,FreeBSD 13,6.3
8080,Tomcat,Tomcat/9.0,Cisco IOS,7.9
23,Telnet,,macOS 12,9.28
445,SMB,,Unknown,9.25
5432,PostgreSQL,PostgreSQL 14.2,Linux 4.x/5.x,5.04
6379,Redis,+OK,Windows Server 2019,5.84
53,Unknown,,Linux 3.x,5.94
3306,MySQL,MariaDB 10.6,FreeBSD 13,5.15
5432,PostgreSQL,PostgreSQL 14.2,Linux 4.x/5.x,6.23
443,Apache,LiteSpeed,Cisco IOS,6.64
2049,Unknown,,Cisco IOS,5.64
5900,VNC,RFB 003.008,Unknown,7.59
27017,MongoDB,ismaster,macOS 12,7.98
111,Unknown,,macOS 12,3.23
445,SMB,,Linux 4.x/5.x,8.78
3389,RDP,Microsoft Terminal Services,Linux 3.x,8.11
25,Exim,Microsoft ESMTP,macOS 12,8.34
3389,RDP,Microsoft Terminal Services,Linux 4.x/5.x,9.32
1521,Unknown,Oracle TNS Listener,macOS 12,3.47
443,LiteSpeed,LiteSpeed,Windows 10,5.28
23,Telnet,,FreeBSD 13,8.74
512,Unknown,,Cisco IOS,4.81
1521,Unknown,Oracle TNS Listener,macOS 12,1.51
