port,port_state,protocol,rtt_ms,ttl,os_fingerprint,banner_text,icmp_blocked,rst_received,filtered_port_count,open_port_count,total_ports_scanned,firewall_present,firewall_type,best_bypass_flag
5900,filtered,tcp,5.98,43,Windows 10,,1,0,128,3,203,1,pf_bsd,null_scan
1433,open,tcp,127.64,46,Unknown,,0,0,254,7,394,1,iptables,fin_scan
110,filtered,tcp,14.89,57,Windows 10,,0,0,182,1,228,1,ids_ips,decoy_scan
8443,open,tcp,134.27,245,Cisco IOS,Apache/2.4.41,0,0,353,5,436,1,cisco_acl,https_source_port
53,filtered,tcp,89.72,57,Linux 4.x/5.x,,1,0,523,5,752,1,cloudflare,dns_source_port
27017,open,tcp,18.64,61,Cisco IOS,MongoDB 6.0,0,0,151,3,229,1,pf_bsd,ack_scan
139,filtered,tcp,189.5,48,Linux 4.x/5.x,,0,0,254,2,367,1,cloudflare,stealth_syn
3306,filtered,tcp,146.99,241,Unknown,,0,0,183,3,276,1,cisco_acl,http_source_port
443,open,tcp,89.62,61,Cisco IOS,nginx/1.18.0,0,0,0,26,531,0,none,connect_scan
139,filtered,tcp,101.24,51,Unknown,,1,0,521,17,899,1,iptables,fin_scan
22,filtered,tcp,122.62,53,FreeBSD 13,,0,0,64,2,103,1,iptables,null_scan
8888,open,tcp,110.67,49,macOS 12,,0,0,0,5,108,0,none,connect_scan
21,filtered,tcp,44.51,49,FreeBSD 13,,1,0,542,16,825,1,iptables,fin_scan
53,filtered,tcp,267.22,246,Cisco IOS,,1,0,452,8,702,1,cisco_acl,http_source_port
3306,filtered,tcp,44.09,47,Linux 5.x,,1,0,602,7,769,1,aws_waf,slow_scan
110,open,tcp,53.84,60,Linux 4.x/5.x,Dovecot ready,1,0,192,2,274,1,aws_waf,decoy_scan
80,filtered,tcp,84.19,49,Unknown,,1,0,433,4,568,1,cloudflare,dns_source_port
4444,filtered,tcp,382.72,251,Cisco IOS,,1,0,548,11,899,1,cisco_acl,dns_source_port
5432,filtered,tcp,5.87,52,macOS 12,,1,0,194,1,260,1,ids_ips,slow_scan
1433,open,tcp,153.75,52,Linux 3.x,,0,0,0,27,550,0,none,connect_scan
22,filtered,tcp,144.81,44,Unknown,,1,0,162,1,192,1,cloudflare,dns_source_port
139,filtered,tcp,60.01,249,Unknown,,1,0,228,4,373,1,cisco_acl,http_source_port
1433,open,tcp,68.02,53,macOS 12,Microsoft SQL Server 2019,1,0,398,12,617,1,iptables,null_scan
8080,filtered,tcp,136.26,55,Unknown,,1,0,189,1,259,1,cloudflare,stealth_syn
139,filtered,tcp,39.26,52,Linux 4.x/5.x,,1,0,786,4,830,1,ids_ips,decoy_scan
5900,open,tcp,34.05,53,FreeBSD 13,RFB 003.008,0,0,0,31,631,0,none,connect_scan
4444,filtered,tcp,327.75,252,Cisco IOS,,1,0,458,8,706,1,cisco_acl,https_source_port
80,open,tcp,71.71,66,Linux 4.x/5.x,nginx/1.18.0,0,0,0,5,107,0,none,connect_scan
443,open,tcp,54.06,39,Linux 4.x/5.x,,1,0,490,4,629,1,cloudflare,dns_source_port
514,filtered,tcp,54.64,48,Windows 10,,0,0,75,1,129,1,pf_bsd,null_scan
8080,filtered,tcp,28.42,39,Linux 4.x/5.x,,0,0,602,8,815,1,aws_waf,fragment
25,filtered,tcp,331.82,50,FreeBSD 13,,1,0,528,10,698,1,pf_bsd,null_scan
3389,filtered,tcp,50.19,58,Linux 5.x,,1,0,414,4,487,1,aws_waf,decoy_scan
4444,filtered,tcp,185.0,238,Unknown,,1,0,232,4,348,1,cisco_acl,dns_source_port
5432,filtered,tcp,570.19,49,Linux 5.x,,1,0,221,2,269,1,cloudflare,dns_source_port
514,filtered,tcp,14.38,46,Linux 4.x/5.x,,1,0,78,0,96,1,aws_waf,fragment
25,filtered,tcp,46.79,52,Linux 4.x/5.x,,1,0,279,5,373,1,pf_bsd,null_scan
143,filtered,tcp,59.53,57,Unknown,,1,0,534,7,716,1,aws_waf,fragment
110,filtered,tcp,69.0,54,Linux 5.x,,1,0,757,7,964,1,cloudflare,fragment
27017,filtered,tcp,153.18,49,Unknown,,0,0,244,9,499,1,iptables,xmas_scan
111,filtered,tcp,30.62,53,Cisco IOS,,1,0,140,0,167,1,ids_ips,slow_scan
21,filtered,tcp,5.41,54,Linux 4.x/5.x,,1,0,704,3,718,1,ids_ips,slow_scan
8080,filtered,tcp,9.46,51,Unknown,,0,0,570,3,690,1,ids_ips,decoy_scan
21,open,tcp,329.74,42,Windows Server 2019,ProFTPD 1.3.5,0,0,368,12,625,1,iptables,xmas_scan
110,filtered,tcp,113.21,50,FreeBSD 13,,0,0,609,13,909,1,pf_bsd,null_scan
139,open,tcp,20.61,45,Windows Server 2019,,0,0,487,14,744,1,iptables,xmas_scan
443,filtered,tcp,14.53,51,FreeBSD 13,,0,0,683,4,915,1,ids_ips,decoy_scan
21,open,tcp,19.27,49,Windows Server 2019,FileZilla FTP,0,0,239,7,383,1,iptables,xmas_scan
25,filtered,tcp,42.41,46,Linux 3.x,,0,0,323,10,533,1,iptables,null_scan
1433,filtered,tcp,66.2,50,Linux 4.x/5.x,,0,0,85,0,109,1,ids_ips,combo_advanced
5432,filtered,tcp,388.33,243,Unknown,,1,0,556,10,842,1,cisco_acl,http_source_port
143,open,tcp,167.81,56,Linux 4.x/5.x,* OK [CAPABILITY IMAP4rev1],1,0,147,3,250,1,pf_bsd,ack_scan
143,filtered,tcp,131.53,50,Unknown,,0,0,109,3,194,1,iptables,fin_scan
27017,filtered,tcp,88.52,45,Linux 4.x/5.x,,1,0,751,6,926,1,cloudflare,fragment
139,filtered,tcp,120.2,49,Unknown,,0,0,306,12,611,1,iptables,null_scan
27017,filtered,tcp,29.06,46,Linux 4.x/5.x,,1,0,465,4,561,1,cloudflare,stealth_syn
5900,open,tcp,9.88,59,Linux 3.x,RealVNC,0,0,0,49,986,0,none,connect_scan
3306,open,tcp,34.61,55,Cisco IOS,MariaDB 10.6,0,0,0,23,469,0,none,connect_scan
110,filtered,tcp,18.6,51,Linux 3.x,,1,0,238,1,282,1,ids_ips,combo_advanced
3306,open,tcp,11.6,44,Cisco IOS,MariaDB 10.6,1,0,404,8,545,1,pf_bsd,ack_scan
5900,open,tcp,103.95,54,Windows 10,RealVNC,1,0,240,8,433,1,iptables,null_scan
3389,open,tcp,24.28,54,Linux 4.x/5.x,Microsoft Terminal Services,1,0,460,2,519,1,ids_ips,slow_scan
143,open,tcp,32.86,69,Windows 10,* OK [CAPABILITY IMAP4rev1],0,0,0,9,183,0,none,connect_scan
21,open,tcp,151.75,45,Unknown,vsftpd 3.0.3,1,0,481,4,616,1,cloudflare,dns_source_port
69,filtered,tcp,147.8,45,Windows 10,,0,0,486,19,963,1,iptables,xmas_scan
1433,filtered,tcp,65.43,48,Linux 5.x,,1,0,258,2,283,1,cloudflare,fragment
3306,open,tcp,24.75,52,macOS 12,MySQL 8.0.28,0,0,0,12,255,0,none,connect_scan
53,filtered,tcp,110.08,45,Linux 4.x/5.x,,1,0,76,1,111,1,aws_waf,fragment
873,open,tcp,69.15,44,Unknown,,0,0,247,6,406,1,pf_bsd,null_scan
139,filtered,tcp,346.2,48,Linux 3.x,,1,0,34,0,52,1,pf_bsd,ack_scan
143,open,tcp,51.62,52,Windows 10,* OK [CAPABILITY IMAP4rev1],0,0,0,35,711,0,none,connect_scan
21,open,tcp,14.96,60,Linux 4.x/5.x,FileZilla FTP,0,0,113,3,180,1,iptables,fin_scan
8443,open,tcp,81.46,60,Windows Server 2019,nginx/1.18.0,0,0,0,16,335,0,none,connect_scan
3389,filtered,tcp,101.83,57,Unknown,,1,0,372,15,769,1,iptables,xmas_scan
1521,filtered,tcp,29.8,56,Windows 10,,1,0,857,4,988,1,ids_ips,combo_advanced
22,filtered,tcp,175.89,244,Cisco IOS,,1,0,469,7,631,1,cisco_acl,http_source_port
8080,filtered,tcp,29.2,54,Linux 3.x,,1,0,405,2,469,1,ids_ips,combo_advanced
5432,open,tcp,52.77,50,Cisco IOS,PostgreSQL 14.2,0,0,41,1,65,1,iptables,null_scan
21,filtered,tcp,230.1,241,Cisco IOS,,1,0,284,4,354,1,cisco_acl,https_source_port
5432,filtered,tcp,128.28,54,Linux 3.x,,0,0,548,18,925,1,iptables,xmas_scan
6379,filtered,tcp,74.97,49,Linux 4.x/5.x,,1,0,49,0,74,1,aws_waf,decoy_scan
53,open,tcp,18.57,60,Windows Server 2019,,0,0,0,31,627,0,none,connect_scan
21,filtered,tcp,248.26,245,Cisco IOS,,0,0,468,9,747,1,cisco_acl,https_source_port
4444,open,tcp,53.11,44,macOS 12,,1,0,204,5,339,1,pf_bsd,null_scan
139,filtered,tcp,20.5,53,macOS 12,,0,0,318,1,360,1,ids_ips,decoy_scan
5432,filtered,tcp,123.14,51,Unknown,,1,0,491,15,794,1,iptables,xmas_scan
6379,open,tcp,100.61,54,Windows 10,+OK,1,0,243,6,417,1,pf_bsd,null_scan
22,open,tcp,43.63,49,Linux 4.x/5.x,OpenSSH_7.4p1,1,0,496,5,730,1,cloudflare,dns_source_port
445,filtered,tcp,40.35,60,macOS 12,,1,0,41,0,54,1,ids_ips,slow_scan
27017,open,tcp,299.15,249,Cisco IOS,ismaster,1,0,67,1,105,1,cisco_acl,http_source_port
139,filtered,tcp,24.87,40,Linux 4.x/5.x,,1,0,481,6,611,1,aws_waf,fragment
1433,open,tcp,130.46,54,FreeBSD 13,,1,0,426,13,655,1,iptables,xmas_scan
1433,filtered,tcp,200.52,53,Linux 4.x/5.x,,0,0,440,8,594,1,pf_bsd,null_scan
3306,filtered,tcp,81.28,45,Unknown,,1,0,397,4,543,1,cloudflare,fragment
5432,filtered,tcp,114.11,246,Unknown,,1,0,161,2,203,1,cisco_acl,dns_source_port
443,filtered,tcp,35.78,53,Unknown,,1,0,254,2,293,1,cloudflare,stealth_syn
110,filtered,tcp,5.22,54,Windows Server 2019,,1,0,144,0,164,1,ids_ips,combo_advanced
3389,filtered,tcp,66.96,55,Linux 5.x,,1,0,582,7,724,1,aws_waf,slow_scan
139,filtered,tcp,28.71,50,Linux 5.x,,1,0,740,6,835,1,cloudflare,fragment
27017,filtered,tcp,19.91,46,Linux 5.x,,1,0,787,7,935,1,cloudflare,stealth_syn
21,filtered,tcp,59.65,52,Linux 4.x/5.x,,0,0,453,18,926,1,iptables,xmas_scan
8443,filtered,tcp,97.86,247,Unknown,,0,0,100,1,148,1,cisco_acl,dns_source_port
3306,open,tcp,17.1,53,Cisco IOS,MySQL 8.0.28,0,0,0,40,815,0,none,connect_scan
143,filtered,tcp,47.31,56,Linux 4.x/5.x,,1,0,638,5,748,1,cloudflare,fragment
5432,filtered,tcp,80.44,38,Unknown,,1,0,452,6,700,1,aws_waf,decoy_scan
3306,filtered,tcp,61.12,244,Unknown,,0,0,560,9,741,1,cisco_acl,http_source_port
445,open,tcp,55.3,57,Linux 4.x/5.x,Windows SMB,0,0,0,47,955,0,none,connect_scan
80,open,tcp,24.74,59,Linux 4.x/5.x,Apache/2.4.41,0,0,0,35,707,0,none,connect_scan
6379,filtered,tcp,4.75,51,Linux 4.x/5.x,,0,0,72,2,147,1,iptables,fin_scan
143,filtered,tcp,80.65,45,Linux 4.x/5.x,,0,0,366,5,545,1,aws_waf,slow_scan
1521,filtered,tcp,21.96,49,Linux 3.x,,1,0,143,0,148,1,ids_ips,decoy_scan
5432,filtered,tcp,247.79,253,Unknown,,1,0,725,12,988,1,cisco_acl,http_source_port
21,filtered,tcp,70.01,55,Linux 4.x/5.x,,0,0,577,13,878,1,pf_bsd,null_scan
445,filtered,tcp,110.47,52,Unknown,,1,0,454,6,624,1,aws_waf,decoy_scan
1521,filtered,tcp,39.12,47,Linux 4.x/5.x,,1,0,728,9,923,1,aws_waf,slow_scan
5900,filtered,tcp,51.69,58,Linux 4.x/5.x,,1,0,435,6,603,1,aws_waf,slow_scan
5432,filtered,tcp,62.03,38,Unknown,,1,0,232,2,289,1,cloudflare,fragment
110,open,tcp,58.97,47,Cisco IOS,+OK Dovecot,0,0,330,11,587,1,iptables,null_scan
25,filtered,tcp,13.55,56,Linux 3.x,,1,0,316,1,343,1,ids_ips,decoy_scan
110,filtered,tcp,17.75,54,Windows 10,,1,0,96,2,153,1,pf_bsd,ack_scan
445,open,tcp,70.11,55,Linux 4.x/5.x,Samba,1,0,74,1,105,1,aws_waf,slow_scan
80,open,tcp,23.43,55,Windows 10,Microsoft-IIS/10.0,0,0,0,34,695,0,none,connect_scan
139,filtered,tcp,208.48,247,Cisco IOS,,1,0,397,6,508,1,cisco_acl,http_source_port
3306,filtered,tcp,48.55,42,Linux 5.x,,1,0,609,9,935,1,aws_waf,decoy_scan
27017,filtered,tcp,200.88,55,Linux 4.x/5.x,,1,0,583,6,854,1,cloudflare,dns_source_port
443,open,tcp,15.38,58,Windows Server 2019,Apache/2.4.41,0,0,0,35,713,0,none,connect_scan
80,filtered,tcp,24.34,55,Linux 3.x,,1,0,92,0,107,1,ids_ips,slow_scan
139,filtered,tcp,33.72,43,Linux 4.x/5.x,,1,0,184,2,256,1,aws_waf,fragment
5900,filtered,tcp,138.31,250,Unknown,,1,0,697,12,990,1,cisco_acl,http_source_port
53,filtered,tcp,30.56,41,Linux 5.x,,1,0,217,2,293,1,aws_waf,decoy_scan
8080,filtered,tcp,321.72,242,Cisco IOS,,1,0,547,8,672,1,cisco_acl,dns_source_port
143,filtered,tcp,84.07,50,Linux 4.x/5.x,,1,0,449,4,605,1,cloudflare,stealth_syn
139,filtered,tcp,189.01,247,Cisco IOS,,1,0,131,2,213,1,cisco_acl,dns_source_port
1521,filtered,tcp,38.94,49,Unknown,,0,0,720,4,852,1,ids_ips,combo_advanced
143,open,tcp,90.67,52,Unknown,Dovecot IMAP,0,0,0,49,999,0,none,connect_scan
139,filtered,tcp,37.24,41,Unknown,,1,0,496,6,653,1,aws_waf,slow_scan
80,open,tcp,98.01,50,Windows 10,Microsoft-IIS/10.0,1,0,665,13,882,1,pf_bsd,ack_scan
53,filtered,tcp,110.06,237,Unknown,,1,0,135,2,180,1,cisco_acl,dns_source_port
139,filtered,tcp,63.09,57,Linux 3.x,,0,0,239,6,411,1,pf_bsd,null_scan
5900,filtered,tcp,26.11,57,Linux 4.x/5.x,,0,0,220,1,302,1,ids_ips,combo_advanced
1433,open,tcp,90.91,52,Linux 3.x,,0,0,342,11,575,1,iptables,xmas_scan
69,filtered,tcp,61.75,44,Linux 5.x,,1,0,141,2,202,1,aws_waf,fragment
5432,filtered,tcp,37.93,51,FreeBSD 13,,1,0,388,14,701,1,iptables,null_scan
22,filtered,tcp,56.02,34,Linux 5.x,,1,0,529,7,718,1,aws_waf,decoy_scan
8443,filtered,tcp,72.98,44,Windows 10,,0,0,78,1,117,1,pf_bsd,ack_scan
25,filtered,tcp,8.0,57,FreeBSD 13,,1,0,213,1,231,1,ids_ips,slow_scan
1433,filtered,tcp,35.57,34,Linux 4.x/5.x,,1,0,488,7,727,1,aws_waf,decoy_scan
27017,open,tcp,109.14,58,Windows 10,MongoDB 6.0,1,0,41,1,65,1,iptables,xmas_scan
5900,filtered,tcp,195.1,46,Linux 4.x/5.x,,1,0,89,2,154,1,pf_bsd,ack_scan
139,filtered,tcp,154.83,46,Linux 5.x,,1,0,685,8,857,1,aws_waf,decoy_scan
22,filtered,tcp,131.71,52,macOS 12,,1,0,505,10,679,1,pf_bsd,ack_scan
873,filtered,tcp,38.33,59,Unknown,,1,0,246,2,299,1,cloudflare,stealth_syn
22,filtered,tcp,27.72,63,Windows 10,,1,0,215,5,334,1,pf_bsd,ack_scan
5900,open,tcp,73.97,57,macOS 12,RealVNC,0,0,0,34,695,0,none,connect_scan
3389,filtered,tcp,61.26,247,Cisco IOS,,1,0,755,12,993,1,cisco_acl,dns_source_port
22,open,tcp,78.99,57,macOS 12,SSH-2.0-OpenSSH_9.0,0,0,303,6,444,1,pf_bsd,ack_scan
5900,open,tcp,34.15,51,Linux 4.x/5.x,RealVNC,1,0,546,3,689,1,ids_ips,decoy_scan
25,filtered,tcp,18.71,41,Linux 5.x,,1,0,352,4,419,1,aws_waf,decoy_scan
8080,filtered,tcp,96.18,239,Unknown,,1,0,655,10,811,1,cisco_acl,https_source_port
27017,filtered,tcp,162.16,51,Windows 10,,0,0,126,3,198,1,iptables,null_scan
21,open,tcp,332.39,53,Cisco IOS,vsftpd 3.0.3,1,0,387,13,669,1,iptables,xmas_scan
25,open,tcp,111.76,248,Unknown,Postfix ESMTP,1,0,606,10,818,1,cisco_acl,dns_source_port
143,filtered,tcp,109.83,238,Unknown,,1,0,647,10,800,1,cisco_acl,https_source_port
8443,filtered,tcp,46.59,56,Cisco IOS,,1,0,517,3,604,1,ids_ips,slow_scan
5900,open,tcp,60.35,53,Linux 4.x/5.x,RFB 003.008,0,0,0,44,887,0,none,connect_scan
3306,open,tcp,95.34,58,Linux 4.x/5.x,MariaDB 10.6,1,0,683,8,873,1,aws_waf,slow_scan
514,open,tcp,27.66,54,Windows 10,,0,0,0,27,553,0,none,connect_scan
5900,filtered,tcp,36.64,243,Cisco IOS,,1,0,45,0,56,1,cisco_acl,http_source_port
8443,filtered,tcp,53.21,59,Windows Server 2019,,1,0,693,14,975,1,pf_bsd,ack_scan
53,open,tcp,12.18,241,Cisco IOS,,1,0,539,9,790,1,cisco_acl,dns_source_port
5900,filtered,tcp,14.37,52,Cisco IOS,,1,0,126,0,143,1,ids_ips,combo_advanced
443,filtered,tcp,70.53,43,macOS 12,,1,0,217,4,319,1,pf_bsd,null_scan
445,open,tcp,20.42,57,Linux 5.x,,1,0,409,3,525,1,cloudflare,stealth_syn
5900,filtered,tcp,150.33,59,FreeBSD 13,,0,0,92,3,187,1,iptables,xmas_scan
80,filtered,tcp,44.99,44,Unknown,,1,0,223,2,280,1,cloudflare,fragment
1433,filtered,tcp,23.23,61,Linux 3.x,,1,0,204,1,263,1,ids_ips,slow_scan
5900,filtered,tcp,37.86,59,Unknown,,0,0,282,3,359,1,aws_waf,slow_scan
22,filtered,tcp,16.18,48,Unknown,,0,0,353,11,578,1,iptables,xmas_scan
143,filtered,tcp,86.36,40,Linux 5.x,,1,0,219,2,273,1,cloudflare,fragment
443,filtered,tcp,63.79,40,Linux 4.x/5.x,,1,0,556,5,697,1,cloudflare,stealth_syn
3389,filtered,tcp,3.49,46,Unknown,,1,0,517,3,708,1,ids_ips,combo_advanced
80,filtered,tcp,72.69,61,Unknown,,1,0,76,1,116,1,aws_waf,slow_scan
6379,filtered,tcp,118.61,47,Linux 5.x,,1,0,141,1,165,1,cloudflare,stealth_syn
1433,filtered,tcp,13.41,43,Unknown,,0,0,709,3,756,1,ids_ips,combo_advanced
445,filtered,tcp,273.22,55,Linux 3.x,,1,0,596,11,784,1,pf_bsd,ack_scan
22,closed,tcp,60.16,67,Linux 4.x/5.x,,0,0,0,9,197,0,none,connect_scan
53,filtered,tcp,63.1,50,Windows 10,,0,0,148,3,252,1,pf_bsd,null_scan
5432,open,tcp,41.42,54,FreeBSD 13,PostgreSQL 14.2,0,0,740,4,888,1,ids_ips,decoy_scan
21,filtered,tcp,152.47,53,FreeBSD 13,,1,0,397,8,547,1,pf_bsd,null_scan
25,open,tcp,163.29,239,Cisco IOS,Microsoft ESMTP,0,0,625,12,997,1,cisco_acl,https_source_port
3389,filtered,tcp,152.27,240,Unknown,,1,0,575,10,825,1,cisco_acl,http_source_port
1521,filtered,tcp,19.07,42,Unknown,,1,0,514,7,740,1,aws_waf,slow_scan
5432,filtered,tcp,47.46,39,Unknown,,1,0,727,8,840,1,aws_waf,decoy_scan
53,filtered,tcp,164.2,46,Windows Server 2019,,0,0,329,7,474,1,pf_bsd,ack_scan
5432,filtered,tcp,105.96,51,Cisco IOS,,1,0,619,12,861,1,pf_bsd,ack_scan
21,filtered,tcp,52.85,53,Linux 4.x/5.x,,1,0,663,5,725,1,cloudflare,fragment
139,open,tcp,145.94,55,FreeBSD 13,Samba,1,0,454,11,763,1,pf_bsd,null_scan
143,filtered,tcp,74.01,48,Linux 3.x,,0,0,633,3,716,1,ids_ips,decoy_scan
6379,open,tcp,40.14,52,Unknown,+OK,0,0,122,4,230,1,iptables,null_scan
22,open,tcp,19.67,52,Cisco IOS,OpenSSH_7.4p1,0,0,0,8,179,0,none,connect_scan
2049,filtered,tcp,34.01,57,Unknown,,1,0,827,4,969,1,ids_ips,decoy_scan
6379,open,tcp,73.4,56,Unknown,Redis server v=7.0.4,0,0,769,4,959,1,ids_ips,slow_scan
80,open,tcp,25.4,248,Cisco IOS,,1,0,459,8,675,1,cisco_acl,dns_source_port
512,filtered,tcp,159.76,45,Linux 5.x,,1,0,466,4,621,1,cloudflare,stealth_syn
22,filtered,tcp,32.52,60,Linux 4.x/5.x,,1,0,658,4,905,1,ids_ips,slow_scan
53,open,tcp,72.94,61,Linux 3.x,,1,0,335,10,534,1,iptables,xmas_scan
27017,open,tcp,119.66,48,Linux 5.x,ismaster,1,0,94,0,119,1,cloudflare,stealth_syn
1433,filtered,tcp,83.28,54,FreeBSD 13,,1,0,353,7,519,1,pf_bsd,null_scan
80,filtered,tcp,126.29,48,Linux 4.x/5.x,,1,0,488,3,527,1,cloudflare,stealth_syn
8080,filtered,tcp,12.49,40,macOS 12,,0,0,476,2,540,1,ids_ips,slow_scan
8080,open,tcp,47.5,48,Linux 5.x,Tomcat/9.0,0,0,493,4,617,1,cloudflare,dns_source_port
3306,open,tcp,96.06,49,Windows Server 2019,MySQL 5.7.38,0,0,0,8,163,0,none,connect_scan
445,filtered,tcp,34.61,42,Unknown,,1,0,425,4,621,1,cloudflare,dns_source_port
3306,filtered,tcp,36.91,50,Unknown,,1,0,724,5,779,1,cloudflare,fragment
22,filtered,tcp,126.35,251,Unknown,,1,0,475,7,612,1,cisco_acl,dns_source_port
5432,open,tcp,73.58,58,macOS 12,PostgreSQL 14.2,0,0,0,39,788,0,none,connect_scan
27017,filtered,tcp,46.66,45,Cisco IOS,,0,0,330,7,530,1,pf_bsd,ack_scan
8888,open,tcp,149.54,60,Cisco IOS,,0,0,38,1,60,1,iptables,null_scan
8080,filtered,tcp,93.73,53,FreeBSD 13,,0,0,616,3,705,1,ids_ips,combo_advanced
139,filtered,tcp,62.59,43,Windows 10,,0,0,680,3,792,1,ids_ips,slow_scan
4444,filtered,tcp,194.55,245,Cisco IOS,,1,0,107,1,148,1,cisco_acl,dns_source_port
80,open,tcp,12.11,49,Unknown,,0,0,212,8,401,1,iptables,xmas_scan
110,filtered,tcp,16.03,37,Unknown,,1,0,494,7,704,1,aws_waf,fragment
25,filtered,tcp,10.61,57,Windows Server 2019,,1,0,329,1,348,1,ids_ips,slow_scan
4444,closed,tcp,57.72,58,Linux 4.x/5.x,,1,0,601,5,701,1,cloudflare,dns_source_port
80,open,tcp,61.7,252,Unknown,nginx/1.18.0,1,0,542,8,662,1,cisco_acl,http_source_port
8080,filtered,tcp,120.4,49,Linux 5.x,,1,0,527,4,658,1,cloudflare,stealth_syn
5432,filtered,tcp,24.71,51,Linux 5.x,,0,0,492,7,745,1,aws_waf,slow_scan
514,filtered,tcp,16.7,42,Cisco IOS,,1,0,376,2,470,1,ids_ips,slow_scan
1433,filtered,tcp,37.79,48,Unknown,,1,0,334,4,475,1,aws_waf,decoy_scan
143,filtered,tcp,54.98,52,Unknown,,1,0,307,3,410,1,cloudflare,dns_source_port
53,filtered,tcp,100.05,47,FreeBSD 13,,0,0,242,5,362,1,pf_bsd,ack_scan
3306,filtered,tcp,70.94,57,FreeBSD 13,,0,0,126,5,252,1,iptables,fin_scan
4444,filtered,tcp,39.69,44,Windows 10,,1,0,820,4,976,1,ids_ips,decoy_scan
5900,filtered,tcp,11.67,238,Cisco IOS,,0,0,468,9,739,1,cisco_acl,https_source_port
27017,open,tcp,37.27,60,Linux 3.x,MongoDB 6.0,0,0,0,41,833,0,none,connect_scan
22,open,tcp,113.85,58,Windows Server 2019,SSH-2.0-OpenSSH_9.0,0,0,201,4,313,1,pf_bsd,null_scan
25,open,tcp,36.28,49,Linux 3.x,Sendmail 8.15,1,0,454,14,737,1,iptables,xmas_scan
6379,filtered,tcp,33.24,45,Unknown,,1,0,252,3,392,1,aws_waf,slow_scan
143,open,tcp,34.38,67,macOS 12,* OK [CAPABILITY IMAP4rev1],0,0,0,14,281,0,none,connect_scan
5432,filtered,tcp,199.43,251,Cisco IOS,,0,0,422,8,683,1,cisco_acl,https_source_port
1521,open,tcp,30.04,56,Windows Server 2019,Oracle TNS Listener,0,0,0,7,146,0,none,connect_scan
1521,open,tcp,54.46,57,Cisco IOS,Oracle TNS Listener,0,0,0,10,205,0,none,connect_scan
445,open,tcp,45.79,61,Windows Server 2019,,0,0,0,19,386,0,none,connect_scan
3389,open,tcp,134.42,52,Windows Server 2019,Microsoft Terminal Services,0,0,0,6,139,0,none,connect_scan
445,open,tcp,10.45,61,FreeBSD 13,Samba,0,0,0,18,370,0,none,connect_scan
445,filtered,tcp,94.77,51,Linux 5.x,,1,0,508,5,583,1,aws_waf,slow_scan
5432,filtered,tcp,29.88,47,Unknown,,1,0,651,9,981,1,aws_waf,slow_scan
443,filtered,tcp,9.21,51,Unknown,,0,0,407,16,842,1,iptables,xmas_scan
139,open,tcp,52.94,57,Unknown,,0,0,0,42,850,0,none,connect_scan
1521,open,tcp,25.05,46,macOS 12,Oracle TNS Listener,0,0,261,8,426,1,iptables,fin_scan
80,filtered,tcp,9.24,51,Unknown,,1,0,218,1,240,1,ids_ips,slow_scan
1521,filtered,tcp,59.41,48,Linux 4.x/5.x,,1,0,114,1,161,1,aws_waf,fragment
443,open,tcp,86.23,57,macOS 12,,0,0,0,41,836,0,none,connect_scan
111,open,tcp,70.28,48,Cisco IOS,,0,0,0,47,956,0,none,connect_scan
143,open,tcp,110.73,53,macOS 12,* OK [CAPABILITY IMAP4rev1],1,0,587,11,772,1,pf_bsd,ack_scan
1433,open,tcp,16.57,62,Windows 10,Microsoft SQL Server 2019,0,0,0,7,157,0,none,connect_scan
80,open,tcp,85.79,47,Linux 5.x,LiteSpeed,1,0,105,1,153,1,cloudflare,stealth_syn
27017,closed,tcp,26.92,58,FreeBSD 13,,1,0,87,1,116,1,pf_bsd,null_scan
445,closed,tcp,15.6,49,Unknown,,0,0,0,34,695,0,none,connect_scan
8443,open,tcp,27.51,54,Windows 10,Apache/2.4.41,0,0,0,46,929,0,none,connect_scan
8443,filtered,tcp,72.95,59,FreeBSD 13,,0,0,164,6,304,1,iptables,fin_scan
21,filtered,tcp,57.61,47,Linux 4.x/5.x,,1,0,153,2,225,1,aws_waf,decoy_scan
3306,open,tcp,55.18,55,Linux 3.x,MariaDB 10.6,1,0,398,10,683,1,pf_bsd,ack_scan
22,filtered,tcp,64.08,49,Linux 5.x,,1,0,183,1,225,1,cloudflare,dns_source_port
445,filtered,tcp,59.82,47,Linux 5.x,,1,0,141,1,166,1,aws_waf,slow_scan
8443,open,tcp,130.91,55,Unknown,Apache/2.4.41,1,0,165,4,294,1,pf_bsd,null_scan
443,open,tcp,73.22,45,Windows Server 2019,LiteSpeed,1,0,406,16,827,1,iptables,fin_scan
1521,filtered,tcp,45.6,44,Cisco IOS,,0,0,171,6,321,1,iptables,xmas_scan
5900,filtered,tcp,80.25,239,Unknown,,1,0,279,5,454,1,cisco_acl,http_source_port
110,filtered,tcp,7.13,51,Windows Server 2019,,1,0,723,3,750,1,ids_ips,combo_advanced
27017,open,tcp,55.34,57,Linux 3.x,ismaster,0,0,0,28,567,0,none,connect_scan
8080,filtered,tcp,28.94,53,macOS 12,,0,0,59,2,103,1,iptables,fin_scan
1433,filtered,tcp,127.97,46,FreeBSD 13,,1,0,485,18,912,1,iptables,fin_scan
23,filtered,tcp,15.43,51,Windows 10,,1,0,420,2,583,1,ids_ips,decoy_scan
