port,port_state,protocol,rtt_ms,ttl,os_fingerprint,banner_text,icmp_blocked,rst_received,filtered_port_count,open_port_count,total_ports_scanned,firewall_present,firewall_type,best_bypass_flag
110,filtered,tcp,353.36,54,Windows 10,MariaDB 10.6,1,0,62,8,100,1,iptables,null_scan
53,filtered,tcp,160.14,118,Unknown,nginx/1.18.0,1,0,93,5,100,1,cloudflare,stealth_syn
1433,filtered,tcp,337.69,126,Cisco IOS,,1,0,76,7,100,1,cloudflare,dns_source_port
110,filtered,tcp,289.53,125,Unknown,ProFTPD 1.3.5,1,0,76,6,100,1,cisco_acl,http_source_port
27017,filtered,tcp,31.54,127,Unknown,nginx/1.18.0,1,0,70,8,100,1,ids_ips,connect_scan
25,filtered,tcp,210.74,120,Windows 10,ProFTPD 1.3.5,1,0,80,4,100,1,cisco_acl,dns_source_port
53,filtered,tcp,391.47,243,Cisco IOS,nginx/1.18.0,0,0,62,6,100,1,cloudflare,stealth_syn
143,open,tcp,25.6,247,Windows 10,ProFTPD 1.3.5,0,0,87,1,100,1,cloudflare,fragment
443,filtered,tcp,431.79,56,Cisco IOS,,1,0,61,7,100,1,cisco_acl,dns_source_port
5432,filtered,tcp,393.5,51,Windows 10,ProFTPD 1.3.5,0,0,77,5,100,1,iptables,null_scan
53,filtered,tcp,476.44,240,Unknown,Apache/2.4.41,0,0,75,3,100,1,pf_bsd,connect_scan
6379,filtered,tcp,128.59,249,Cisco IOS,,1,0,88,8,100,1,aws_waf,fragment
445,open,tcp,440.66,57,Cisco IOS,MariaDB 10.6,0,0,6,6,100,0,none,connect_scan
8443,open,tcp,388.2,253,Linux 4.x/5.x,nginx/1.18.0,1,0,50,7,100,1,cloudflare,fragment
80,filtered,tcp,137.93,122,Unknown,ProFTPD 1.3.5,0,0,59,1,100,1,ids_ips,connect_scan
53,open,tcp,393.03,127,Windows 10,MariaDB 10.6,0,0,0,7,100,0,none,connect_scan
445,filtered,tcp,455.16,250,Cisco IOS,ProFTPD 1.3.5,1,0,94,3,100,1,iptables,null_scan
443,open,tcp,156.23,242,Linux 4.x/5.x,,0,1,3,4,100,0,none,connect_scan
21,filtered,tcp,298.87,244,Cisco IOS,Apache/2.4.41,0,0,53,7,100,1,cisco_acl,http_source_port
53,filtered,tcp,40.06,126,Cisco IOS,ProFTPD 1.3.5,1,0,55,3,100,1,aws_waf,decoy_scan
110,filtered,tcp,75.71,245,Windows 10,,0,0,94,7,100,1,aws_waf,fragment
80,filtered,tcp,430.68,49,Unknown,ProFTPD 1.3.5,0,0,80,6,100,1,cloudflare,dns_source_port
1433,open,tcp,142.1,60,Cisco IOS,OpenSSH_8.2p1,1,0,56,9,100,1,ids_ips,connect_scan
27017,filtered,tcp,151.29,51,Windows 10,MariaDB 10.6,1,0,83,2,100,1,iptables,null_scan
80,filtered,tcp,10.97,113,Unknown,ProFTPD 1.3.5,1,0,89,3,100,1,cloudflare,stealth_syn
25,filtered,tcp,493.75,63,Windows 10,Apache/2.4.41,0,0,71,7,100,1,ids_ips,connect_scan
6379,filtered,tcp,357.75,121,Windows 10,ProFTPD 1.3.5,1,0,62,2,100,1,cloudflare,fragment
6379,filtered,tcp,487.29,55,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,91,4,100,1,cloudflare,stealth_syn
22,open,tcp,462.69,56,Windows 10,Apache/2.4.41,0,1,2,3,100,0,none,connect_scan
445,filtered,tcp,250.72,119,Windows 10,,0,0,50,5,100,1,aws_waf,decoy_scan
445,filtered,tcp,386.86,58,Cisco IOS,,0,0,89,2,100,1,aws_waf,slow_scan
5432,filtered,tcp,183.26,114,Linux 4.x/5.x,nginx/1.18.0,1,0,70,2,100,1,cisco_acl,dns_source_port
27017,filtered,tcp,6.27,60,Windows 10,OpenSSH_8.2p1,0,0,83,1,100,1,iptables,null_scan
3306,filtered,tcp,358.44,248,Cisco IOS,ProFTPD 1.3.5,0,0,86,10,100,1,cloudflare,dns_source_port
443,open,tcp,338.3,61,Unknown,Apache/2.4.41,0,0,55,5,100,1,pf_bsd,connect_scan
21,filtered,tcp,167.01,247,Cisco IOS,nginx/1.18.0,0,0,88,10,100,1,ids_ips,connect_scan
443,filtered,tcp,297.89,115,Unknown,Apache/2.4.41,1,0,70,6,100,1,iptables,null_scan
6379,filtered,tcp,439.21,127,Cisco IOS,Apache/2.4.41,1,0,87,4,100,1,aws_waf,decoy_scan
25,filtered,tcp,34.65,52,Windows 10,nginx/1.18.0,1,0,72,6,100,1,cisco_acl,http_source_port
6379,filtered,tcp,47.03,55,Linux 4.x/5.x,MariaDB 10.6,1,0,93,3,100,1,cisco_acl,dns_source_port
3306,filtered,tcp,426.2,116,Cisco IOS,OpenSSH_8.2p1,1,0,63,4,100,1,iptables,xmas_scan
8443,filtered,tcp,294.43,62,Unknown,Apache/2.4.41,1,0,85,4,100,1,iptables,null_scan
1433,open,tcp,136.18,62,Linux 4.x/5.x,OpenSSH_8.2p1,0,0,63,6,100,1,cisco_acl,dns_source_port
22,open,tcp,127.87,121,Windows 10,Apache/2.4.41,0,0,54,8,100,1,iptables,xmas_scan
53,filtered,tcp,128.68,126,Windows 10,OpenSSH_8.2p1,1,0,83,7,100,1,cloudflare,dns_source_port
445,closed,tcp,469.1,54,Linux 4.x/5.x,OpenSSH_8.2p1,0,0,80,8,100,1,pf_bsd,connect_scan
22,closed,tcp,453.01,126,Unknown,,1,0,55,1,100,1,ids_ips,connect_scan
445,filtered,tcp,90.54,49,Windows 10,Apache/2.4.41,1,0,80,10,100,1,cisco_acl,dns_source_port
25,filtered,tcp,251.95,247,Windows 10,MariaDB 10.6,1,0,79,9,100,1,iptables,null_scan
5432,filtered,tcp,402.07,57,Unknown,ProFTPD 1.3.5,0,0,78,9,100,1,iptables,xmas_scan
443,filtered,tcp,94.01,118,Cisco IOS,Apache/2.4.41,0,0,67,8,100,1,pf_bsd,connect_scan
443,filtered,tcp,294.07,61,Cisco IOS,nginx/1.18.0,0,0,66,1,100,1,cloudflare,dns_source_port
110,filtered,tcp,113.61,122,Cisco IOS,,1,0,94,10,100,1,ids_ips,connect_scan
80,open,tcp,179.08,245,Windows 10,MariaDB 10.6,0,0,7,3,100,0,none,connect_scan
27017,filtered,tcp,32.8,251,Windows 10,OpenSSH_8.2p1,1,0,51,3,100,1,cisco_acl,dns_source_port
80,filtered,tcp,165.18,61,Cisco IOS,Apache/2.4.41,1,0,87,7,100,1,ids_ips,connect_scan
8080,open,tcp,154.37,61,Cisco IOS,OpenSSH_8.2p1,0,0,54,9,100,1,cloudflare,fragment
110,filtered,tcp,308.79,124,Cisco IOS,OpenSSH_8.2p1,1,0,90,1,100,1,aws_waf,decoy_scan
3306,filtered,tcp,198.84,254,Windows 10,,1,0,92,8,100,1,aws_waf,fragment
25,open,tcp,43.51,122,Cisco IOS,MariaDB 10.6,1,0,64,4,100,1,iptables,null_scan
22,filtered,tcp,178.49,52,Unknown,OpenSSH_8.2p1,0,0,81,8,100,1,iptables,null_scan
110,filtered,tcp,190.8,115,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,65,5,100,1,cisco_acl,dns_source_port
25,open,tcp,89.2,125,Linux 4.x/5.x,ProFTPD 1.3.5,0,0,0,10,100,0,none,connect_scan
110,filtered,tcp,218.51,252,Cisco IOS,OpenSSH_8.2p1,0,0,81,7,100,1,cisco_acl,http_source_port
1433,filtered,tcp,463.16,250,Linux 4.x/5.x,Apache/2.4.41,1,0,74,9,100,1,aws_waf,decoy_scan
25,filtered,tcp,31.98,57,Unknown,OpenSSH_8.2p1,1,0,72,4,100,1,ids_ips,connect_scan
1433,filtered,tcp,488.64,114,Unknown,MariaDB 10.6,0,0,78,5,100,1,iptables,null_scan
6379,open,tcp,196.83,113,Unknown,Apache/2.4.41,0,0,6,8,100,0,none,connect_scan
53,filtered,tcp,137.94,61,Cisco IOS,nginx/1.18.0,1,0,60,10,100,1,pf_bsd,connect_scan
27017,filtered,tcp,421.19,248,Windows 10,MariaDB 10.6,1,0,74,7,100,1,iptables,xmas_scan
80,filtered,tcp,253.54,242,Unknown,OpenSSH_8.2p1,0,0,82,3,100,1,ids_ips,connect_scan
8080,filtered,tcp,67.46,126,Windows 10,nginx/1.18.0,1,0,86,2,100,1,iptables,xmas_scan
445,open,tcp,201.69,114,Linux 4.x/5.x,,0,0,3,9,100,0,none,connect_scan
53,open,tcp,210.15,54,Linux 4.x/5.x,ProFTPD 1.3.5,0,0,68,6,100,1,ids_ips,connect_scan
22,filtered,tcp,329.12,245,Unknown,OpenSSH_8.2p1,1,0,61,7,100,1,cisco_acl,http_source_port
22,open,tcp,440.08,251,Cisco IOS,ProFTPD 1.3.5,0,1,3,5,100,0,none,connect_scan
53,open,tcp,248.35,244,Cisco IOS,,1,0,62,6,100,1,pf_bsd,connect_scan
8443,filtered,tcp,304.46,60,Unknown,,1,0,82,9,100,1,pf_bsd,connect_scan
1433,open,tcp,32.82,62,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,66,4,100,1,ids_ips,connect_scan
5432,open,tcp,21.37,49,Unknown,nginx/1.18.0,1,0,52,2,100,1,ids_ips,connect_scan
27017,open,tcp,189.37,247,Windows 10,ProFTPD 1.3.5,0,0,51,2,100,1,aws_waf,fragment
143,open,tcp,29.58,242,Windows 10,ProFTPD 1.3.5,1,0,51,9,100,1,pf_bsd,connect_scan
27017,open,tcp,483.73,254,Windows 10,nginx/1.18.0,0,0,8,4,100,0,none,connect_scan
445,filtered,tcp,471.79,243,Unknown,ProFTPD 1.3.5,1,0,77,4,100,1,pf_bsd,connect_scan
21,filtered,tcp,262.72,248,Cisco IOS,nginx/1.18.0,1,0,63,10,100,1,cisco_acl,dns_source_port
445,open,tcp,58.51,58,Cisco IOS,,0,0,63,5,100,1,pf_bsd,connect_scan
6379,open,tcp,383.91,51,Linux 4.x/5.x,,1,0,56,5,100,1,iptables,xmas_scan
143,filtered,tcp,205.28,254,Windows 10,,1,0,90,8,100,1,pf_bsd,connect_scan
110,filtered,tcp,153.6,50,Unknown,OpenSSH_8.2p1,0,0,66,9,100,1,aws_waf,decoy_scan
25,filtered,tcp,473.73,117,Windows 10,,0,0,91,7,100,1,ids_ips,connect_scan
8443,filtered,tcp,188.98,250,Unknown,Apache/2.4.41,0,0,89,10,100,1,ids_ips,connect_scan
6379,filtered,tcp,40.25,55,Unknown,Apache/2.4.41,0,0,92,3,100,1,cloudflare,dns_source_port
80,filtered,tcp,174.62,240,Windows 10,Apache/2.4.41,1,0,94,3,100,1,iptables,fin_scan
110,filtered,tcp,7.33,124,Windows 10,MariaDB 10.6,0,0,78,2,100,1,pf_bsd,connect_scan
6379,filtered,tcp,318.58,121,Windows 10,,1,0,77,1,100,1,iptables,fin_scan
21,filtered,tcp,267.86,53,Windows 10,OpenSSH_8.2p1,1,0,84,6,100,1,pf_bsd,connect_scan
110,filtered,tcp,194.86,250,Linux 4.x/5.x,ProFTPD 1.3.5,0,0,55,8,100,1,pf_bsd,connect_scan
80,filtered,tcp,264.44,113,Unknown,ProFTPD 1.3.5,0,0,73,3,100,1,aws_waf,decoy_scan
143,open,tcp,118.07,252,Windows 10,Apache/2.4.41,1,0,68,1,100,1,ids_ips,connect_scan
22,filtered,tcp,131.62,245,Linux 4.x/5.x,Apache/2.4.41,1,0,89,7,100,1,cisco_acl,dns_source_port
143,open,tcp,275.9,116,Cisco IOS,MariaDB 10.6,1,0,67,9,100,1,cisco_acl,dns_source_port
53,filtered,tcp,351.86,114,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,78,2,100,1,pf_bsd,connect_scan
5432,open,tcp,103.88,114,Linux 4.x/5.x,nginx/1.18.0,1,0,58,4,100,1,cisco_acl,dns_source_port
25,filtered,tcp,168.65,63,Unknown,OpenSSH_8.2p1,0,0,91,9,100,1,aws_waf,decoy_scan
443,open,tcp,55.14,117,Cisco IOS,ProFTPD 1.3.5,0,0,7,2,100,0,none,connect_scan
3306,filtered,tcp,24.53,122,Linux 4.x/5.x,Apache/2.4.41,0,0,57,1,100,1,ids_ips,connect_scan
5432,open,tcp,333.36,58,Cisco IOS,,0,1,8,6,100,0,none,connect_scan
27017,open,tcp,203.12,123,Windows 10,Apache/2.4.41,1,0,55,1,100,1,iptables,fin_scan
8443,filtered,tcp,210.93,247,Unknown,ProFTPD 1.3.5,1,0,57,3,100,1,ids_ips,connect_scan
25,filtered,tcp,60.9,120,Cisco IOS,Apache/2.4.41,0,0,91,9,100,1,cisco_acl,dns_source_port
3306,filtered,tcp,363.27,53,Linux 4.x/5.x,MariaDB 10.6,1,0,83,4,100,1,ids_ips,connect_scan
21,filtered,tcp,339.77,125,Windows 10,nginx/1.18.0,0,0,65,8,100,1,cisco_acl,dns_source_port
3306,closed,tcp,376.96,124,Windows 10,nginx/1.18.0,1,0,57,7,100,1,ids_ips,connect_scan
25,open,tcp,232.25,247,Linux 4.x/5.x,MariaDB 10.6,0,0,60,1,100,1,ids_ips,connect_scan
25,open,tcp,22.74,254,Cisco IOS,nginx/1.18.0,0,0,4,8,100,0,none,connect_scan
8443,filtered,tcp,31.87,50,Unknown,,1,0,66,8,100,1,pf_bsd,connect_scan
5432,open,tcp,331.16,58,Cisco IOS,nginx/1.18.0,0,0,0,2,100,0,none,connect_scan
8080,open,tcp,248.75,243,Windows 10,OpenSSH_8.2p1,0,1,8,7,100,0,none,connect_scan
8080,filtered,tcp,391.8,249,Linux 4.x/5.x,MariaDB 10.6,1,0,70,10,100,1,iptables,null_scan
8080,open,tcp,251.92,243,Windows 10,,1,0,56,3,100,1,cloudflare,dns_source_port
6379,open,tcp,302.27,119,Windows 10,ProFTPD 1.3.5,0,0,3,6,100,0,none,connect_scan
1433,open,tcp,71.02,118,Cisco IOS,,0,0,70,9,100,1,pf_bsd,connect_scan
5432,open,tcp,108.81,250,Windows 10,nginx/1.18.0,1,0,59,6,100,1,aws_waf,decoy_scan
8080,open,tcp,179.36,118,Cisco IOS,MariaDB 10.6,0,0,55,9,100,1,aws_waf,decoy_scan
143,open,tcp,76.94,254,Windows 10,ProFTPD 1.3.5,0,0,0,3,100,0,none,connect_scan
22,filtered,tcp,393.26,51,Unknown,Apache/2.4.41,1,0,52,9,100,1,ids_ips,connect_scan
1433,closed,tcp,325.32,124,Unknown,MariaDB 10.6,1,0,60,6,100,1,ids_ips,connect_scan
443,open,tcp,373.12,54,Cisco IOS,nginx/1.18.0,1,0,52,10,100,1,cloudflare,stealth_syn
25,filtered,tcp,482.32,120,Windows 10,,1,0,84,7,100,1,iptables,null_scan
445,closed,tcp,280.52,61,Unknown,,0,0,4,1,100,0,none,connect_scan
1433,filtered,tcp,300.46,245,Cisco IOS,Apache/2.4.41,0,0,91,6,100,1,iptables,xmas_scan
110,filtered,tcp,96.02,51,Unknown,Apache/2.4.41,1,0,59,4,100,1,cloudflare,fragment
27017,open,tcp,183.59,51,Linux 4.x/5.x,Apache/2.4.41,1,0,64,8,100,1,aws_waf,decoy_scan
3306,filtered,tcp,308.78,251,Linux 4.x/5.x,MariaDB 10.6,1,0,90,5,100,1,iptables,null_scan
8443,open,tcp,411.94,119,Cisco IOS,,0,1,9,9,100,0,none,connect_scan
21,open,tcp,87.86,246,Windows 10,,0,0,9,4,100,0,none,connect_scan
8080,filtered,tcp,418.65,55,Linux 4.x/5.x,,1,0,80,1,100,1,ids_ips,connect_scan
445,filtered,tcp,23.75,63,Windows 10,ProFTPD 1.3.5,1,0,82,8,100,1,cisco_acl,dns_source_port
21,filtered,tcp,161.62,117,Linux 4.x/5.x,,1,0,68,2,100,1,aws_waf,fragment
25,filtered,tcp,57.54,250,Unknown,MariaDB 10.6,1,0,91,1,100,1,pf_bsd,connect_scan
80,filtered,tcp,113.83,248,Cisco IOS,Apache/2.4.41,1,0,57,9,100,1,cisco_acl,http_source_port
25,filtered,tcp,7.49,248,Cisco IOS,OpenSSH_8.2p1,1,0,55,9,100,1,iptables,xmas_scan
110,open,tcp,114.29,124,Linux 4.x/5.x,nginx/1.18.0,1,0,57,9,100,1,iptables,null_scan
27017,open,tcp,38.34,60,Cisco IOS,OpenSSH_8.2p1,0,0,2,4,100,0,none,connect_scan
27017,open,tcp,39.56,58,Cisco IOS,,0,0,2,10,100,0,none,connect_scan
3306,filtered,tcp,161.58,125,Windows 10,,0,0,66,7,100,1,cloudflare,dns_source_port
27017,filtered,tcp,71.48,249,Cisco IOS,ProFTPD 1.3.5,1,0,87,2,100,1,pf_bsd,connect_scan
143,filtered,tcp,45.58,114,Linux 4.x/5.x,,1,0,79,1,100,1,iptables,null_scan
6379,open,tcp,20.44,245,Linux 4.x/5.x,nginx/1.18.0,1,0,72,9,100,1,ids_ips,connect_scan
80,filtered,tcp,78.57,124,Linux 4.x/5.x,MariaDB 10.6,1,0,79,1,100,1,cisco_acl,http_source_port
80,filtered,tcp,482.18,244,Windows 10,nginx/1.18.0,0,0,60,3,100,1,aws_waf,fragment
443,filtered,tcp,469.89,60,Cisco IOS,OpenSSH_8.2p1,1,0,82,4,100,1,aws_waf,slow_scan
22,filtered,tcp,183.82,113,Cisco IOS,Apache/2.4.41,0,0,90,9,100,1,cloudflare,stealth_syn
110,filtered,tcp,418.26,118,Unknown,ProFTPD 1.3.5,1,0,87,2,100,1,aws_waf,decoy_scan
5432,open,tcp,486.47,55,Unknown,nginx/1.18.0,1,0,61,3,100,1,cloudflare,stealth_syn
80,filtered,tcp,43.16,250,Cisco IOS,nginx/1.18.0,0,0,57,2,100,1,cisco_acl,dns_source_port
27017,filtered,tcp,406.53,253,Windows 10,,0,0,60,1,100,1,aws_waf,slow_scan
22,open,tcp,288.88,61,Windows 10,ProFTPD 1.3.5,0,0,51,9,100,1,iptables,xmas_scan
25,filtered,tcp,283.98,49,Unknown,MariaDB 10.6,1,0,76,7,100,1,cisco_acl,http_source_port
445,filtered,tcp,293.41,54,Cisco IOS,MariaDB 10.6,1,0,56,2,100,1,cloudflare,fragment
8080,open,tcp,70.45,60,Windows 10,MariaDB 10.6,0,0,67,10,100,1,iptables,xmas_scan
27017,open,tcp,268.06,62,Linux 4.x/5.x,,0,0,8,9,100,0,none,connect_scan
27017,open,tcp,26.5,248,Linux 4.x/5.x,MariaDB 10.6,1,0,66,8,100,1,cisco_acl,dns_source_port
8080,filtered,tcp,430.23,118,Linux 4.x/5.x,,0,0,60,1,100,1,ids_ips,connect_scan
3306,filtered,tcp,262.28,117,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,73,10,100,1,cloudflare,dns_source_port
445,open,tcp,270.37,249,Windows 10,MariaDB 10.6,1,0,61,9,100,1,pf_bsd,connect_scan
5432,open,tcp,281.75,123,Windows 10,,1,0,58,4,100,1,cisco_acl,http_source_port
3306,filtered,tcp,474.88,60,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,85,1,100,1,cisco_acl,http_source_port
25,filtered,tcp,76.94,248,Windows 10,ProFTPD 1.3.5,1,0,54,1,100,1,ids_ips,connect_scan
1433,open,tcp,492.3,244,Windows 10,,1,0,67,1,100,1,aws_waf,decoy_scan
22,filtered,tcp,465.73,250,Windows 10,nginx/1.18.0,1,0,88,1,100,1,iptables,null_scan
445,open,tcp,5.14,62,Unknown,MariaDB 10.6,1,0,60,9,100,1,pf_bsd,connect_scan
1433,open,tcp,38.97,55,Cisco IOS,ProFTPD 1.3.5,0,0,7,5,100,0,none,connect_scan
445,filtered,tcp,101.29,118,Linux 4.x/5.x,nginx/1.18.0,1,0,77,5,100,1,iptables,null_scan
445,filtered,tcp,402.46,113,Unknown,nginx/1.18.0,1,0,92,4,100,1,pf_bsd,connect_scan
21,filtered,tcp,388.92,247,Cisco IOS,Apache/2.4.41,1,0,65,4,100,1,ids_ips,connect_scan
21,filtered,tcp,401.08,122,Cisco IOS,OpenSSH_8.2p1,1,0,81,7,100,1,aws_waf,decoy_scan
27017,filtered,tcp,174.29,240,Windows 10,nginx/1.18.0,1,0,83,4,100,1,aws_waf,fragment
143,filtered,tcp,121.26,50,Windows 10,nginx/1.18.0,1,0,83,2,100,1,cisco_acl,http_source_port
21,open,tcp,339.53,247,Linux 4.x/5.x,MariaDB 10.6,0,0,9,6,100,0,none,connect_scan
27017,filtered,tcp,441.09,241,Cisco IOS,MariaDB 10.6,1,0,90,10,100,1,cisco_acl,http_source_port
5432,filtered,tcp,400.64,119,Windows 10,MariaDB 10.6,0,0,52,9,100,1,iptables,null_scan
53,filtered,tcp,9.17,251,Cisco IOS,OpenSSH_8.2p1,1,0,64,4,100,1,cisco_acl,http_source_port
27017,filtered,tcp,308.48,125,Unknown,,0,0,71,6,100,1,pf_bsd,connect_scan
443,open,tcp,228.11,252,Windows 10,nginx/1.18.0,1,0,68,7,100,1,ids_ips,connect_scan
110,filtered,tcp,479.78,56,Windows 10,,1,0,56,6,100,1,iptables,null_scan
6379,filtered,tcp,129.23,254,Windows 10,Apache/2.4.41,1,0,71,5,100,1,ids_ips,connect_scan
5432,filtered,tcp,52.67,249,Cisco IOS,ProFTPD 1.3.5,1,0,87,2,100,1,cisco_acl,http_source_port
110,open,tcp,481.74,54,Cisco IOS,,1,0,89,8,100,1,pf_bsd,connect_scan
110,open,tcp,146.83,252,Cisco IOS,MariaDB 10.6,0,0,3,10,100,0,none,connect_scan
3306,filtered,tcp,40.32,58,Cisco IOS,,1,0,88,7,100,1,cisco_acl,dns_source_port
8443,filtered,tcp,391.58,116,Windows 10,Apache/2.4.41,1,0,89,4,100,1,pf_bsd,connect_scan
110,filtered,tcp,373.22,253,Linux 4.x/5.x,Apache/2.4.41,0,0,61,8,100,1,aws_waf,fragment
53,filtered,tcp,386.61,242,Windows 10,Apache/2.4.41,1,0,52,7,100,1,cloudflare,dns_source_port
80,filtered,tcp,370.11,117,Windows 10,Apache/2.4.41,1,0,60,6,100,1,pf_bsd,connect_scan
445,filtered,tcp,432.8,114,Windows 10,,1,0,91,10,100,1,ids_ips,connect_scan
1433,open,tcp,375.71,248,Windows 10,Apache/2.4.41,1,0,70,6,100,1,cloudflare,fragment
5432,filtered,tcp,155.27,55,Linux 4.x/5.x,,0,0,61,8,100,1,cisco_acl,dns_source_port
443,open,tcp,218.07,118,Windows 10,MariaDB 10.6,0,0,50,7,100,1,pf_bsd,connect_scan
443,filtered,tcp,358.89,248,Unknown,,1,0,61,10,100,1,cisco_acl,http_source_port
445,filtered,tcp,139.57,243,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,81,2,100,1,ids_ips,connect_scan
143,filtered,tcp,229.12,245,Windows 10,Apache/2.4.41,0,0,70,1,100,1,aws_waf,slow_scan
21,filtered,tcp,144.65,52,Windows 10,Apache/2.4.41,1,0,93,6,100,1,iptables,fin_scan
3306,filtered,tcp,400.73,120,Windows 10,Apache/2.4.41,1,0,64,7,100,1,cisco_acl,dns_source_port
6379,open,tcp,94.89,114,Linux 4.x/5.x,,0,0,5,8,100,0,none,connect_scan
143,filtered,tcp,21.59,116,Cisco IOS,ProFTPD 1.3.5,1,0,83,1,100,1,iptables,null_scan
1433,filtered,tcp,262.86,120,Linux 4.x/5.x,,1,0,92,2,100,1,aws_waf,decoy_scan
53,filtered,tcp,165.63,51,Windows 10,Apache/2.4.41,0,0,78,10,100,1,iptables,fin_scan
25,filtered,tcp,345.76,58,Unknown,Apache/2.4.41,1,0,81,6,100,1,ids_ips,connect_scan
53,filtered,tcp,34.59,252,Windows 10,ProFTPD 1.3.5,0,0,78,6,100,1,ids_ips,connect_scan
6379,filtered,tcp,367.93,52,Windows 10,ProFTPD 1.3.5,0,0,90,8,100,1,ids_ips,connect_scan
110,filtered,tcp,150.88,247,Cisco IOS,,1,0,69,10,100,1,aws_waf,fragment
1433,open,tcp,39.09,56,Unknown,Apache/2.4.41,0,0,74,9,100,1,ids_ips,connect_scan
443,filtered,tcp,442.05,241,Linux 4.x/5.x,,0,0,83,7,100,1,cisco_acl,http_source_port
1433,filtered,tcp,251.29,252,Cisco IOS,Apache/2.4.41,1,0,73,2,100,1,iptables,xmas_scan
53,open,tcp,69.24,60,Linux 4.x/5.x,Apache/2.4.41,0,0,8,7,100,0,none,connect_scan
5432,filtered,tcp,313.87,250,Linux 4.x/5.x,Apache/2.4.41,0,0,72,4,100,1,aws_waf,fragment
22,filtered,tcp,445.43,56,Unknown,ProFTPD 1.3.5,0,0,72,1,100,1,aws_waf,decoy_scan
1433,filtered,tcp,266.87,253,Windows 10,nginx/1.18.0,1,0,77,4,100,1,ids_ips,connect_scan
110,filtered,tcp,100.59,251,Unknown,,1,0,67,10,100,1,cloudflare,fragment
53,filtered,tcp,352.76,113,Windows 10,nginx/1.18.0,1,0,80,6,100,1,pf_bsd,connect_scan
3306,filtered,tcp,499.22,113,Cisco IOS,ProFTPD 1.3.5,1,0,57,7,100,1,aws_waf,slow_scan
143,filtered,tcp,306.16,246,Cisco IOS,ProFTPD 1.3.5,0,0,82,8,100,1,ids_ips,connect_scan
80,open,tcp,22.16,118,Cisco IOS,OpenSSH_8.2p1,1,0,50,6,100,1,cisco_acl,dns_source_port
80,closed,tcp,471.96,113,Unknown,ProFTPD 1.3.5,0,1,7,5,100,0,none,connect_scan
1433,filtered,tcp,128.68,115,Unknown,nginx/1.18.0,0,0,90,2,100,1,pf_bsd,connect_scan
53,filtered,tcp,243.85,114,Cisco IOS,Apache/2.4.41,0,0,64,10,100,1,aws_waf,decoy_scan
8080,open,tcp,32.68,122,Windows 10,,1,0,53,10,100,1,cisco_acl,http_source_port
22,open,tcp,317.94,59,Windows 10,ProFTPD 1.3.5,0,0,6,4,100,0,none,connect_scan
25,filtered,tcp,367.13,120,Cisco IOS,MariaDB 10.6,1,0,52,6,100,1,iptables,xmas_scan
445,closed,tcp,373.93,248,Unknown,,0,1,4,3,100,0,none,connect_scan
443,filtered,tcp,246.49,245,Cisco IOS,MariaDB 10.6,1,0,75,10,100,1,cisco_acl,dns_source_port
143,open,tcp,209.72,122,Linux 4.x/5.x,ProFTPD 1.3.5,0,1,1,6,100,0,none,connect_scan
22,open,tcp,402.38,252,Cisco IOS,OpenSSH_8.2p1,0,0,86,2,100,1,cloudflare,stealth_syn
80,open,tcp,125.31,240,Cisco IOS,Apache/2.4.41,0,0,7,2,100,0,none,connect_scan
143,filtered,tcp,16.26,52,Cisco IOS,nginx/1.18.0,1,0,70,3,100,1,pf_bsd,connect_scan
22,filtered,tcp,14.1,240,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,81,10,100,1,aws_waf,decoy_scan
6379,open,tcp,329.11,62,Cisco IOS,Apache/2.4.41,1,0,52,7,100,1,pf_bsd,connect_scan
27017,filtered,tcp,256.73,253,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,94,8,100,1,iptables,fin_scan
1433,filtered,tcp,15.64,49,Unknown,,1,0,91,6,100,1,cloudflare,fragment
22,filtered,tcp,314.49,55,Unknown,Apache/2.4.41,0,0,65,5,100,1,aws_waf,slow_scan
6379,filtered,tcp,449.1,252,Windows 10,MariaDB 10.6,1,0,56,3,100,1,iptables,null_scan
143,filtered,tcp,455.32,120,Windows 10,OpenSSH_8.2p1,1,0,93,9,100,1,cisco_acl,dns_source_port
110,filtered,tcp,454.96,53,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,69,3,100,1,iptables,xmas_scan
8443,open,tcp,162.75,121,Cisco IOS,OpenSSH_8.2p1,0,0,51,2,100,1,aws_waf,slow_scan
443,open,tcp,382.41,245,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,58,8,100,1,iptables,fin_scan
110,open,tcp,304.33,244,Windows 10,OpenSSH_8.2p1,1,0,72,1,100,1,iptables,fin_scan
143,filtered,tcp,12.43,121,Linux 4.x/5.x,OpenSSH_8.2p1,0,0,84,8,100,1,cisco_acl,dns_source_port
